Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Sat Jan  4 02:20:25 2025


*** MCMC Parameters ***

Seed                         : 1735982405
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 91804
  Initial temperature c0     : 103.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 50000000
Iterations                   : 1215752192
Sample frequency             : 1000
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 60000
  Nmmax                      : 60000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        593 |  163043313 |   -691.222 |  -3013.123 |   92.878 |    4.796 |  0.56 |   0.556 |   0.556 |      0 |
 |        594 |  163318724 |   -691.222 |  -3005.858 |   76.156 |    4.786 |  0.56 |   0.574 |   0.574 |      0 |
 |        595 |  163594135 |   -691.222 |  -3072.995 |   66.619 |    4.776 |  0.56 |   0.388 |   0.388 |      0 |
 |        596 |  163869546 |   -691.222 |  -3058.316 |  107.701 |    4.765 |  0.55 |   0.617 |   0.617 |      0 |
 |        597 |  164144957 |   -691.222 |  -2937.178 |   77.094 |    4.755 |  0.56 |   0.580 |   0.580 |      0 |
 |        598 |  164420368 |   -691.222 |  -3000.702 |   94.511 |    4.745 |  0.56 |   0.609 |   0.609 |      0 |
 |        599 |  164695779 |   -691.222 |  -2999.614 |   73.763 |    4.735 |  0.56 |   0.552 |   0.552 |      0 |
 |        600 |  164971190 |   -691.222 |  -3019.993 |  102.492 |    4.725 |  0.56 |   0.524 |   0.524 |      0 |
 |        601 |  165246601 |   -691.222 |  -3033.984 |   74.822 |    4.715 |  0.55 |   0.616 |   0.616 |      0 |
 |        602 |  165522012 |   -691.222 |  -2954.351 |   78.647 |    4.705 |  0.56 |   0.598 |   0.598 |      0 |
 |        603 |  165797423 |   -691.222 |  -3037.288 |  100.136 |    4.695 |  0.55 |   0.555 |   0.555 |      0 |
 |        604 |  166072834 |   -691.222 |  -3036.171 |   88.290 |    4.685 |  0.55 |   0.715 |   0.715 |      0 |
 |        605 |  166348245 |   -691.222 |  -3036.545 |   90.479 |    4.675 |  0.55 |   0.715 |   0.715 |      0 |
 |        606 |  166623656 |   -691.222 |  -2997.225 |   71.555 |    4.665 |  0.55 |   0.506 |   0.506 |      0 |
 |        607 |  166899067 |   -691.222 |  -2984.750 |   84.569 |    4.655 |  0.55 |   0.696 |   0.696 |      0 |
 |        608 |  167174478 |   -691.222 |  -2957.339 |   70.235 |    4.645 |  0.55 |   0.659 |   0.659 |      0 |
 |        609 |  167449889 |   -691.222 |  -3023.868 |  103.119 |    4.635 |  0.55 |   0.747 |   0.747 |      0 |
 |        610 |  167725300 |   -691.222 |  -2950.023 |   91.934 |    4.625 |  0.55 |   0.547 |   0.547 |      0 |
 |        611 |  168000711 |   -691.222 |  -2898.202 |   88.473 |    4.615 |  0.55 |   0.861 |   0.861 |      0 |
 |        612 |  168276122 |   -691.222 |  -2867.799 |   77.675 |    4.605 |  0.56 |   0.583 |   0.583 |      0 |
 |        613 |  168551533 |   -691.222 |  -2954.554 |  129.666 |    4.595 |  0.55 |   0.611 |   0.611 |      0 |
 |        614 |  168826944 |   -691.222 |  -3066.752 |   85.333 |    4.585 |  0.55 |   0.521 |   0.521 |      0 |
 |        615 |  169102355 |   -691.222 |  -3096.819 |   79.402 |    4.575 |  0.54 |   0.531 |   0.531 |      0 |
 |        616 |  169377766 |   -691.222 |  -3039.226 |  118.561 |    4.565 |  0.55 |   0.625 |   0.625 |      0 |
 |        617 |  169653177 |   -691.222 |  -2922.320 |   78.405 |    4.555 |  0.55 |   0.555 |   0.555 |      0 |
 |        618 |  169928588 |   -691.222 |  -2960.904 |  100.226 |    4.545 |  0.55 |   0.495 |   0.495 |      0 |
 |        619 |  170203999 |   -691.222 |  -2989.509 |  121.646 |    4.535 |  0.55 |   0.738 |   0.738 |      0 |
 |        620 |  170479410 |   -691.222 |  -2877.078 |  101.718 |    4.525 |  0.55 |   0.572 |   0.572 |      0 |
 |        621 |  170754821 |   -691.222 |  -2969.059 |   74.197 |    4.515 |  0.55 |   0.613 |   0.613 |      0 |
 |        622 |  171030232 |   -691.222 |  -2872.194 |   78.150 |    4.505 |  0.55 |   0.725 |   0.725 |      0 |
 |        623 |  171305643 |   -691.222 |  -2906.964 |   88.347 |    4.495 |  0.55 |   0.634 |   0.634 |      0 |
 |        624 |  171581054 |   -691.222 |  -2935.798 |   84.840 |    4.485 |  0.55 |   0.526 |   0.526 |      0 |
 |        625 |  171856465 |   -691.222 |  -2993.817 |   77.821 |    4.475 |  0.54 |   0.605 |   0.605 |      0 |
 |        626 |  172131876 |   -691.222 |  -2947.305 |   82.937 |    4.465 |  0.55 |   0.677 |   0.677 |      0 |
 |        627 |  172407287 |   -691.222 |  -2865.714 |   77.859 |    4.455 |  0.55 |   0.700 |   0.700 |      0 |
 |        628 |  172682698 |   -691.222 |  -2895.886 |   88.872 |    4.445 |  0.55 |   0.586 |   0.586 |      0 |
 |        629 |  172958109 |   -691.222 |  -2903.138 |   88.741 |    4.435 |  0.55 |   0.757 |   0.757 |      0 |
 |        630 |  173233520 |   -691.222 |  -2877.971 |   97.505 |    4.425 |  0.55 |   0.598 |   0.598 |      0 |
 |        631 |  173508931 |   -691.222 |  -2977.677 |   77.450 |    4.415 |  0.55 |   0.540 |   0.540 |      0 |
 |        632 |  173784342 |   -691.222 |  -2906.726 |   83.630 |    4.405 |  0.55 |   0.603 |   0.603 |      0 |
 |        633 |  174059753 |   -691.222 |  -2923.317 |   80.558 |    4.395 |  0.55 |   0.613 |   0.613 |      0 |
 |        634 |  174335164 |   -691.222 |  -2927.311 |  104.998 |    4.385 |  0.55 |   0.593 |   0.593 |      0 |
 |        635 |  174610575 |   -691.222 |  -2926.091 |   87.009 |    4.375 |  0.55 |   0.742 |   0.742 |      0 |
 |        636 |  174885986 |   -691.222 |  -2863.760 |   75.520 |    4.365 |  0.55 |   0.643 |   0.643 |      0 |
 |        637 |  175161397 |   -691.222 |  -2900.714 |   90.568 |    4.355 |  0.55 |   0.812 |   0.812 |      0 |
 |        638 |  175436808 |   -691.222 |  -2832.300 |   95.205 |    4.345 |  0.55 |   0.498 |   0.498 |      0 |
 |        639 |  175712219 |   -691.222 |  -2869.610 |   79.207 |    4.335 |  0.55 |   0.535 |   0.535 |      0 |
 |        640 |  175987630 |   -691.222 |  -3038.798 |   76.003 |    4.325 |  0.54 |   0.510 |   0.510 |      0 |
 |        641 |  176263041 |   -691.222 |  -3043.003 |   93.365 |    4.315 |  0.54 |   0.509 |   0.509 |      0 |
 |        642 |  176538452 |   -691.222 |  -2903.521 |   89.141 |    4.305 |  0.54 |   0.574 |   0.574 |      0 |
 |        643 |  176813863 |   -691.222 |  -2873.743 |   75.099 |    4.295 |  0.55 |   0.625 |   0.625 |      0 |
 |        644 |  177089274 |   -691.222 |  -2797.173 |   80.967 |    4.285 |  0.55 |   0.673 |   0.673 |      0 |
 |        645 |  177364685 |   -691.222 |  -2779.818 |   83.324 |    4.275 |  0.55 |   0.659 |   0.659 |      0 |
 |        646 |  177640096 |   -691.222 |  -2833.094 |   77.995 |    4.265 |  0.55 |   0.598 |   0.598 |      0 |
 |        647 |  177915507 |   -691.222 |  -2889.188 |   85.043 |    4.255 |  0.54 |   0.540 |   0.540 |      0 |
 |        648 |  178190918 |   -691.222 |  -2781.366 |   91.785 |    4.245 |  0.55 |   0.738 |   0.738 |      0 |
 |        649 |  178466329 |   -691.222 |  -2747.295 |   89.869 |    4.235 |  0.55 |   0.642 |   0.642 |      0 |
 |        650 |  178741740 |   -691.222 |  -2904.581 |  100.663 |    4.225 |  0.54 |   0.509 |   0.509 |      0 |
 |        651 |  179017151 |   -691.222 |  -2795.967 |  101.578 |    4.215 |  0.54 |   0.704 |   0.704 |      0 |
 |        652 |  179292562 |   -691.222 |  -2906.128 |   85.465 |    4.205 |  0.54 |   0.638 |   0.638 |      0 |
 |        653 |  179567973 |   -691.222 |  -2852.009 |   81.408 |    4.195 |  0.54 |   0.696 |   0.696 |      0 |
 |        654 |  179843384 |   -691.222 |  -2825.404 |   78.263 |    4.185 |  0.54 |   0.644 |   0.644 |      0 |
 |        655 |  180118795 |   -691.222 |  -2794.801 |   74.913 |    4.175 |  0.54 |   0.596 |   0.596 |      0 |
 |        656 |  180394206 |   -691.222 |  -2837.821 |   79.289 |    4.165 |  0.54 |   0.675 |   0.675 |      0 |
 |        657 |  180669617 |   -691.222 |  -2807.200 |   88.463 |    4.155 |  0.54 |   0.799 |   0.799 |      0 |
 |        658 |  180945028 |   -691.222 |  -2843.537 |   82.454 |    4.145 |  0.54 |   0.582 |   0.582 |      0 |
 |        659 |  181220439 |   -691.222 |  -2958.714 |   77.054 |    4.135 |  0.53 |   0.500 |   0.500 |      0 |
 |        660 |  181495850 |   -691.222 |  -2857.219 |   87.722 |    4.125 |  0.54 |   0.776 |   0.776 |      0 |
 |        661 |  181771261 |   -691.222 |  -2795.067 |   69.499 |    4.115 |  0.54 |   0.732 |   0.732 |      0 |
 |        662 |  182046672 |   -691.222 |  -2870.477 |   94.004 |    4.105 |  0.54 |   0.528 |   0.528 |      0 |
 |        663 |  182322083 |   -691.222 |  -2939.001 |  107.716 |    4.095 |  0.53 |   0.647 |   0.647 |      0 |
 |        664 |  182597494 |   -691.222 |  -2882.354 |   72.865 |    4.085 |  0.53 |   0.550 |   0.550 |      0 |
 |        665 |  182872905 |   -691.222 |  -2825.493 |   95.391 |    4.075 |  0.53 |   0.561 |   0.561 |      0 |
 |        666 |  183148316 |   -691.222 |  -2832.834 |   86.943 |    4.065 |  0.53 |   0.607 |   0.607 |      0 |
 |        667 |  183423727 |   -691.222 |  -2803.175 |   96.476 |    4.055 |  0.54 |   0.644 |   0.644 |      0 |
 |        668 |  183699138 |   -691.222 |  -2755.457 |   96.059 |    4.045 |  0.54 |   0.735 |   0.735 |      0 |
 |        669 |  183974549 |   -691.222 |  -2852.636 |  120.064 |    4.035 |  0.53 |   0.585 |   0.585 |      0 |
 |        670 |  184249960 |   -691.222 |  -2895.846 |   99.534 |    4.025 |  0.53 |   0.613 |   0.613 |      0 |
 |        671 |  184525371 |   -691.222 |  -2783.109 |  104.654 |    4.015 |  0.53 |   0.791 |   0.791 |      0 |
 |        672 |  184800782 |   -691.222 |  -2707.173 |   88.476 |    4.005 |  0.53 |   0.603 |   0.603 |      0 |
 |        673 |  185076193 |   -691.222 |  -2807.297 |   91.760 |    3.995 |  0.53 |   0.572 |   0.572 |      0 |
 |        674 |  185351604 |   -691.222 |  -2814.578 |   94.756 |    3.985 |  0.53 |   0.741 |   0.741 |      0 |
 |        675 |  185627015 |   -691.222 |  -2714.479 |   84.160 |    3.975 |  0.53 |   0.844 |   0.844 |      0 |
 |        676 |  185902426 |   -691.222 |  -2741.590 |  106.189 |    3.965 |  0.54 |   0.786 |   0.786 |      0 |
 |        677 |  186177837 |   -691.222 |  -2632.026 |   79.181 |    3.955 |  0.53 |   0.644 |   0.644 |      0 |
 |        678 |  186453248 |   -691.222 |  -2790.991 |  107.820 |    3.945 |  0.53 |   0.594 |   0.594 |      0 |
 |        679 |  186728659 |   -691.222 |  -2750.237 |   74.846 |    3.935 |  0.53 |   0.668 |   0.668 |      0 |
 |        680 |  187004070 |   -691.222 |  -2724.626 |   96.147 |    3.925 |  0.53 |   0.881 |   0.881 |      0 |
 |        681 |  187279481 |   -691.222 |  -2632.856 |  118.425 |    3.915 |  0.53 |   0.664 |   0.664 |      0 |
 |        682 |  187554892 |   -691.222 |  -2739.202 |  119.507 |    3.905 |  0.53 |   0.520 |   0.520 |      0 |
 |        683 |  187830303 |   -691.222 |  -2794.301 |   99.364 |    3.895 |  0.53 |   0.692 |   0.692 |      0 |
 |        684 |  188105714 |   -691.222 |  -2755.723 |   67.540 |    3.885 |  0.53 |   0.570 |   0.570 |      0 |
 |        685 |  188381125 |   -691.222 |  -2743.385 |   90.515 |    3.875 |  0.53 |   0.655 |   0.655 |      0 |
 |        686 |  188656536 |   -691.222 |  -2659.986 |  110.317 |    3.865 |  0.53 |   0.822 |   0.822 |      0 |
 |        687 |  188931947 |   -691.222 |  -2681.970 |   92.762 |    3.855 |  0.53 |   0.686 |   0.686 |      0 |
 |        688 |  189207358 |   -691.222 |  -2685.767 |   88.516 |    3.845 |  0.53 |   0.889 |   0.889 |      0 |
 |        689 |  189482769 |   -691.222 |  -2631.706 |  120.865 |    3.835 |  0.53 |   0.802 |   0.802 |      0 |
 |        690 |  189758180 |   -691.222 |  -2643.736 |   85.136 |    3.825 |  0.53 |   0.862 |   0.862 |      0 |
 |        691 |  190033591 |   -691.222 |  -2621.934 |   92.649 |    3.815 |  0.52 |   0.852 |   0.852 |      0 |
 |        692 |  190309002 |   -691.222 |  -2618.221 |   84.817 |    3.805 |  0.53 |   0.694 |   0.694 |      0 |
 |        693 |  190584413 |   -691.222 |  -2647.658 |   78.318 |    3.795 |  0.53 |   0.919 |   0.919 |      0 |
 |        694 |  190859824 |   -691.222 |  -2652.970 |  106.537 |    3.785 |  0.52 |   0.858 |   0.858 |      0 |
 |        695 |  191135235 |   -691.222 |  -2612.089 |   86.573 |    3.775 |  0.52 |   0.864 |   0.864 |      0 |
 |        696 |  191410646 |   -691.222 |  -2684.012 |  100.028 |    3.765 |  0.52 |   0.717 |   0.717 |      0 |
 |        697 |  191686057 |   -691.222 |  -2608.437 |   92.782 |    3.755 |  0.52 |   0.683 |   0.683 |      0 |
 |        698 |  191961468 |   -691.222 |  -2676.378 |   98.636 |    3.745 |  0.52 |   0.569 |   0.569 |      0 |
 |        699 |  192236879 |   -691.222 |  -2708.009 |  109.767 |    3.735 |  0.52 |   0.514 |   0.514 |      0 |
 |        700 |  192512290 |   -691.222 |  -2822.034 |   74.135 |    3.725 |  0.52 |   0.642 |   0.642 |      0 |
 |        701 |  192787701 |   -691.222 |  -2708.268 |   85.688 |    3.715 |  0.52 |   0.710 |   0.710 |      0 |
 |        702 |  193063112 |   -691.222 |  -2651.350 |   97.866 |    3.705 |  0.52 |   0.832 |   0.832 |      0 |
 |        703 |  193338523 |   -691.222 |  -2648.276 |   98.043 |    3.695 |  0.52 |   0.646 |   0.646 |      0 |
 |        704 |  193613934 |   -691.222 |  -2654.790 |   96.295 |    3.685 |  0.52 |   0.982 |   0.982 |      0 |
 |        705 |  193889345 |   -691.222 |  -2569.700 |   95.411 |    3.675 |  0.52 |   1.042 |   1.042 |      0 |
 |        706 |  194164756 |   -691.222 |  -2588.327 |   97.127 |    3.665 |  0.52 |   0.800 |   0.800 |      0 |
 |        707 |  194440167 |   -691.222 |  -2575.143 |   83.608 |    3.655 |  0.52 |   0.986 |   0.986 |      0 |
 |        708 |  194715578 |   -691.222 |  -2502.760 |   80.371 |    3.645 |  0.52 |   0.924 |   0.924 |      0 |
 |        709 |  194990989 |   -691.222 |  -2580.440 |   89.083 |    3.635 |  0.52 |   0.777 |   0.777 |      0 |
 |        710 |  195266400 |   -691.222 |  -2602.403 |   95.579 |    3.625 |  0.52 |   0.640 |   0.640 |      0 |
 |        711 |  195541811 |   -691.222 |  -2578.215 |   81.710 |    3.615 |  0.52 |   0.813 |   0.813 |      0 |
 |        712 |  195817222 |   -691.222 |  -2657.650 |   84.762 |    3.605 |  0.52 |   0.991 |   0.991 |      0 |
 |        713 |  196092633 |   -691.222 |  -2592.705 |   75.033 |    3.595 |  0.52 |   1.011 |   1.011 |      0 |
 |        714 |  196368044 |   -691.222 |  -2560.599 |   79.720 |    3.585 |  0.51 |   0.788 |   0.788 |      0 |
 |        715 |  196643455 |   -691.222 |  -2577.758 |   85.227 |    3.575 |  0.52 |   0.840 |   0.840 |      0 |
 |        716 |  196918866 |   -691.222 |  -2500.798 |   73.333 |    3.565 |  0.51 |   0.925 |   0.925 |      0 |
 |        717 |  197194277 |   -691.222 |  -2621.016 |  106.556 |    3.555 |  0.52 |   0.642 |   0.642 |      0 |
 |        718 |  197469688 |   -691.222 |  -2582.397 |   98.089 |    3.545 |  0.51 |   1.048 |   1.048 |      0 |
 |        719 |  197745099 |   -691.222 |  -2581.575 |   96.753 |    3.535 |  0.51 |   0.672 |   0.672 |      0 |
 |        720 |  198020510 |   -691.222 |  -2572.747 |   81.080 |    3.525 |  0.51 |   1.104 |   1.104 |      0 |
 |        721 |  198295921 |   -691.222 |  -2491.559 |   99.132 |    3.515 |  0.51 |   0.714 |   0.714 |      0 |
 |        722 |  198571332 |   -691.222 |  -2511.085 |   96.499 |    3.505 |  0.51 |   0.892 |   0.892 |      0 |
 |        723 |  198846743 |   -691.222 |  -2546.690 |   74.735 |    3.495 |  0.51 |   0.941 |   0.941 |      0 |
 |        724 |  199122154 |   -691.222 |  -2516.812 |   96.592 |    3.485 |  0.51 |   0.860 |   0.860 |      0 |
 |        725 |  199397565 |   -691.222 |  -2441.563 |  101.147 |    3.475 |  0.51 |   0.752 |   0.752 |      0 |
 |        726 |  199672976 |   -691.222 |  -2555.309 |   85.185 |    3.465 |  0.51 |   0.743 |   0.743 |      0 |
 |        727 |  199948387 |   -691.222 |  -2556.306 |   82.080 |    3.455 |  0.51 |   0.666 |   0.666 |      0 |
 |        728 |  200223798 |   -691.222 |  -2466.736 |   90.252 |    3.445 |  0.51 |   0.692 |   0.692 |      0 |
 |        729 |  200499209 |   -691.222 |  -2508.233 |   81.754 |    3.435 |  0.51 |   0.842 |   0.842 |      0 |
 |        730 |  200774620 |   -691.222 |  -2456.712 |  100.294 |    3.425 |  0.50 |   0.728 |   0.728 |      0 |
 |        731 |  201050031 |   -691.222 |  -2497.544 |   74.856 |    3.415 |  0.51 |   0.973 |   0.973 |      0 |
 |        732 |  201325442 |   -691.222 |  -2445.593 |   79.918 |    3.405 |  0.50 |   0.810 |   0.810 |      0 |
 |        733 |  201600853 |   -691.222 |  -2434.479 |   84.906 |    3.395 |  0.50 |   0.811 |   0.811 |      0 |
 |        734 |  201876264 |   -691.222 |  -2490.190 |   76.785 |    3.385 |  0.51 |   1.010 |   1.010 |      0 |
 |        735 |  202151675 |   -691.222 |  -2363.304 |   88.768 |    3.375 |  0.50 |   1.024 |   1.024 |      0 |
 |        736 |  202427086 |   -691.222 |  -2338.147 |   99.376 |    3.365 |  0.50 |   1.137 |   1.137 |      0 |
 |        737 |  202702497 |   -691.222 |  -2404.004 |   77.247 |    3.355 |  0.50 |   0.881 |   0.881 |      0 |
 |        738 |  202977908 |   -691.222 |  -2448.786 |  105.293 |    3.345 |  0.50 |   1.124 |   1.124 |      0 |
 |        739 |  203253319 |   -691.222 |  -2335.152 |   94.240 |    3.335 |  0.50 |   0.905 |   0.905 |      0 |
 |        740 |  203528730 |   -691.222 |  -2422.579 |  106.688 |    3.325 |  0.50 |   0.671 |   0.671 |      0 |
 |        741 |  203804141 |   -691.222 |  -2416.104 |  104.384 |    3.315 |  0.50 |   1.197 |   1.197 |      0 |
 |        742 |  204079552 |   -691.222 |  -2272.645 |   89.016 |    3.305 |  0.49 |   0.965 |   0.965 |      0 |
 |        743 |  204354963 |   -691.222 |  -2341.390 |   76.712 |    3.295 |  0.50 |   1.142 |   1.142 |      0 |
 |        744 |  204630374 |   -691.222 |  -2412.568 |   94.047 |    3.285 |  0.50 |   0.848 |   0.848 |      0 |
 |        745 |  204905785 |   -691.222 |  -2425.796 |   87.769 |    3.275 |  0.50 |   0.761 |   0.761 |      0 |
 |        746 |  205181196 |   -691.222 |  -2423.512 |  107.011 |    3.265 |  0.50 |   1.047 |   1.047 |      0 |
 |        747 |  205456607 |   -691.222 |  -2437.202 |   97.144 |    3.255 |  0.50 |   0.762 |   0.762 |      0 |
 |        748 |  205732018 |   -691.222 |  -2431.295 |   93.928 |    3.245 |  0.49 |   0.988 |   0.988 |      0 |
 |        749 |  206007429 |   -691.222 |  -2317.266 |   94.622 |    3.235 |  0.49 |   1.164 |   1.164 |      0 |
 |        750 |  206282840 |   -691.222 |  -2324.355 |  102.471 |    3.225 |  0.49 |   0.997 |   0.997 |      0 |
 |        751 |  206558251 |   -691.222 |  -2302.022 |   78.377 |    3.215 |  0.49 |   1.235 |   1.235 |      0 |
 |        752 |  206833662 |   -691.222 |  -2247.071 |   93.888 |    3.205 |  0.48 |   1.065 |   1.065 |      0 |
 |        753 |  207109073 |   -691.222 |  -2412.584 |  113.604 |    3.195 |  0.49 |   0.741 |   0.741 |      0 |
 |        754 |  207384484 |   -691.222 |  -2412.765 |  105.934 |    3.185 |  0.49 |   0.826 |   0.826 |      0 |
 |        755 |  207659895 |   -691.222 |  -2359.368 |   79.594 |    3.175 |  0.49 |   1.022 |   1.022 |      0 |
 |        756 |  207935306 |   -691.222 |  -2276.085 |   95.730 |    3.165 |  0.48 |   1.148 |   1.148 |      0 |
 |        757 |  208210717 |   -691.222 |  -2233.744 |  104.840 |    3.155 |  0.48 |   0.973 |   0.973 |      0 |
 |        758 |  208486128 |   -691.222 |  -2179.316 |  114.971 |    3.145 |  0.48 |   1.321 |   1.321 |      0 |
 |        759 |  208761539 |   -691.222 |  -2111.682 |   91.899 |    3.135 |  0.47 |   1.589 |   1.589 |      0 |
 |        760 |  209036950 |   -691.222 |  -2235.626 |   73.936 |    3.125 |  0.48 |   1.132 |   1.132 |      0 |
 |        761 |  209312361 |   -691.222 |  -2183.235 |  104.266 |    3.115 |  0.47 |   1.263 |   1.263 |      0 |
 |        762 |  209587772 |   -691.222 |  -2256.193 |   88.176 |    3.105 |  0.48 |   1.836 |   1.836 |      0 |
 |        763 |  209863183 |   -691.222 |  -2243.510 |  109.042 |    3.095 |  0.48 |   1.436 |   1.436 |      0 |
 |        764 |  210138594 |   -691.222 |  -2228.584 |   80.799 |    3.085 |  0.48 |   1.282 |   1.282 |      0 |
 |        765 |  210414005 |   -691.222 |  -2145.743 |  103.559 |    3.075 |  0.47 |   1.117 |   1.117 |      0 |
 |        766 |  210689416 |   -691.222 |  -2210.965 |   93.381 |    3.065 |  0.47 |   1.245 |   1.245 |      0 |
 |        767 |  210964827 |   -691.222 |  -2180.349 |   90.999 |    3.055 |  0.47 |   1.946 |   1.946 |      0 |
 |        768 |  211240238 |   -691.222 |  -2086.647 |   72.640 |    3.045 |  0.46 |   1.270 |   1.270 |      0 |
 |        769 |  211515649 |   -691.222 |  -2119.147 |   86.745 |    3.035 |  0.47 |   1.412 |   1.412 |      0 |
 |        770 |  211791060 |   -691.222 |  -2193.181 |   94.998 |    3.025 |  0.47 |   1.192 |   1.192 |      0 |
 |        771 |  212066471 |   -691.222 |  -2156.321 |  125.321 |    3.015 |  0.47 |   1.119 |   1.119 |      0 |
 |        772 |  212341882 |   -691.222 |  -2154.751 |   97.431 |    3.005 |  0.47 |   2.990 |   2.990 |      0 |
 |        773 |  212617293 |   -691.222 |  -2086.286 |   93.822 |    2.995 |  0.46 |   1.377 |   1.377 |      0 |
 |        774 |  212892704 |   -691.222 |  -2092.914 |  102.424 |    2.985 |  0.46 |   1.154 |   1.154 |      0 |
 |        775 |  213168115 |   -691.222 |  -2156.229 |   92.341 |    2.975 |  0.47 |   1.375 |   1.375 |      0 |
 |        776 |  213443526 |   -691.222 |  -2068.850 |   97.022 |    2.965 |  0.46 |   1.576 |   1.576 |      0 |
 |        777 |  213718937 |   -691.222 |  -2010.195 |  102.574 |    2.955 |  0.45 |   1.899 |   1.899 |      0 |
 |        778 |  213994348 |   -691.222 |  -1995.421 |   90.702 |    2.945 |  0.45 |   2.464 |   2.464 |      0 |
 |        779 |  214269759 |   -691.222 |  -2027.253 |  113.178 |    2.935 |  0.45 |   1.603 |   1.603 |      0 |
 |        780 |  214545170 |   -691.222 |  -2024.121 |  107.192 |    2.925 |  0.45 |   1.308 |   1.308 |      0 |
 |        781 |  214820581 |   -691.222 |  -2076.817 |  100.351 |    2.915 |  0.46 |   1.376 |   1.376 |      0 |
 |        782 |  215095992 |   -691.222 |  -1979.177 |   75.384 |    2.905 |  0.45 |   2.146 |   2.146 |      0 |
 |        783 |  215371403 |   -691.222 |  -1981.021 |   94.537 |    2.895 |  0.45 |   2.007 |   2.007 |      0 |
 |        784 |  215646814 |   -691.222 |  -2023.241 |  109.332 |    2.885 |  0.45 |   2.377 |   2.377 |      0 |
 |        785 |  215922225 |   -691.222 |  -1956.460 |  109.192 |    2.875 |  0.44 |   2.230 |   2.230 |      0 |
 |        786 |  216197636 |   -691.222 |  -1930.511 |   80.439 |    2.865 |  0.44 |   1.835 |   1.835 |      0 |
 |        787 |  216473047 |   -691.222 |  -1929.612 |   77.966 |    2.855 |  0.44 |   1.656 |   1.656 |      0 |
 |        788 |  216748458 |   -691.222 |  -2011.613 |  100.522 |    2.845 |  0.45 |   1.204 |   1.204 |      0 |
 |        789 |  217023869 |   -691.222 |  -1933.638 |   89.865 |    2.835 |  0.44 |   3.193 |   3.193 |      0 |
 |        790 |  217299280 |   -691.222 |  -1878.317 |   91.510 |    2.825 |  0.43 |   3.148 |   3.148 |      0 |
 |        791 |  217574691 |   -691.222 |  -1901.877 |   99.177 |    2.815 |  0.44 |   2.046 |   2.046 |      0 |
 |        792 |  217850102 |   -691.222 |  -1943.372 |  108.747 |    2.805 |  0.44 |   1.568 |   1.568 |      0 |
 |        793 |  218125513 |   -691.222 |  -1987.030 |  105.710 |    2.795 |  0.44 |   1.764 |   1.764 |      0 |
 |        794 |  218400924 |   -691.222 |  -1979.196 |   99.917 |    2.785 |  0.44 |   3.488 |   3.488 |      0 |
 |        795 |  218676335 |   -691.222 |  -1809.408 |   92.645 |    2.775 |  0.42 |   2.968 |   2.968 |      0 |
 |        796 |  218951746 |   -691.222 |  -1841.204 |   93.107 |    2.765 |  0.42 |   2.707 |   2.707 |      0 |
 |        797 |  219227157 |   -691.222 |  -1855.254 |   98.131 |    2.755 |  0.43 |   3.215 |   3.215 |      0 |
 |        798 |  219502568 |   -691.222 |  -1893.308 |   89.347 |    2.745 |  0.43 |   2.228 |   2.228 |      0 |
 |        799 |  219777979 |   -691.222 |  -1804.267 |   84.456 |    2.735 |  0.42 |   3.615 |   3.615 |      0 |
 |        800 |  220053390 |   -691.222 |  -1823.412 |  119.734 |    2.725 |  0.42 |   2.739 |   2.739 |      0 |
 |        801 |  220328801 |   -691.222 |  -1864.726 |   93.881 |    2.715 |  0.43 |   1.705 |   1.705 |      0 |
 |        802 |  220604212 |   -691.222 |  -1773.709 |   75.862 |    2.705 |  0.42 |   2.316 |   2.316 |      0 |
 |        803 |  220879623 |   -691.222 |  -1797.407 |   79.855 |    2.695 |  0.42 |   1.799 |   1.799 |      0 |
 |        804 |  221155034 |   -691.222 |  -1782.899 |   86.207 |    2.685 |  0.41 |   3.543 |   3.543 |      0 |
 |        805 |  221430445 |   -691.222 |  -1759.226 |   89.866 |    2.675 |  0.41 |   3.352 |   3.352 |      0 |
 |        806 |  221705856 |   -691.222 |  -1765.884 |   98.832 |    2.665 |  0.41 |   2.981 |   2.981 |      0 |
 |        807 |  221981267 |   -691.222 |  -1769.566 |   69.600 |    2.655 |  0.41 |   2.209 |   2.209 |      0 |
 |        808 |  222256678 |   -691.222 |  -1775.127 |  106.875 |    2.645 |  0.41 |   2.784 |   2.784 |      0 |
 |        809 |  222532089 |   -691.222 |  -1767.773 |   94.987 |    2.635 |  0.41 |   1.866 |   1.866 |      0 |
