Tree,Lat,Lat ',Long,Long '
TV0858,37,27.813,115,29.922
TV0860,37,27.816,115,29.928
TV0862,37,27.825,115,29.929
TV0864,37,27.831,115,29.941
TV0866,37,27.825,115,29.937
TV0868,37,27.822,115,29.938
TV0870,37,27.817,115,29.943
TV0882,37,28.386,115,30.097
TV0883,37,28.560,115,30.111
TV0884,37,28.470,115,29.870
TV0885,37,28.477,115,29.821
TV0886,37,28.334,115,29.718
TV0890,37,28.239,115,29.771
TV0891,37,28.036,115,29.569
TV0892,37,27.864,115,29.532
TV0893,37,28.108,115,29.639
TV0895,37,28.128,115,29.660
TV0896,37,27.889,115,29.456
TV0897,37,28.269,115,29.728
TV0898,37,27.925,115,29.411
TV0899,37,28.211,115,29.778
TV0901,37,27.731,115,29.897
TV0904,37,27.811,115,29.417
TV0906,37,27.808,115,29.404
TV0907,37,27.615,115,29.893
TV0909,37,27.573,115,29.766
TV0910,37,27.715,115,29.279
TV0912,37,27.522,115,29.542
TV0913,37,28.381,115,29.723
TV0915,37,28.395,115,29.793
TV0917,37,28.292,115,29.695
TV0918,37,27.503,115,29.576
TV0919,37,28.156,115,29.531
TV0920,37,27.496,115,29.519
TV0923,37,28.044,115,29.526
TV0925,37,27.725,115,29.500
TV0926,37,27.355,115,29.228
TV0928,37,27.456,115,29.252
TV0930,37,27.445,115,29.268
TV0936,37,27.478,115,29.230
TV0946,37,27.647,115,29.411
TV0948,37,27.720,115,29.502
TV0952,37,27.924,115,30.072
TV0955,37,27.795,115,29.712
TV0956,37,27.784,115,29.684
TV0958,37,27.729,115,29.738
TV0959,37,27.765,115,29.634
TV0960,37,27.808,115,29.640
TV0961,37,27.788,115,29.426
TV0962,37,27.785,115,29.424
TV0963,37,27.788,115,29.424
TV0969,37,27.731,115,28.738
TV0971,37,27.728,115,28.622
TV0972,37,27.738,115,28.614
TV0974,37,27.320,115,28.583
TV0975,37,27.364,115,28.624
TV0976,37,27.412,115,28.534
TV0977,37,27.465,115,28.357
TV0979,37,27.609,115,28.476
TV0980,37,27.661,115,28.498
TV0981,37,27.677,115,28.559
TV0982,37,27.667,115,28.574
TV0983,37,27.745,115,28.588
TV0984,37,27.685,115,28.662
TV0986,37,27.253,115,28.548
TV0989,37,26.819,115,28.301
TV0991,37,26.727,115,28.158
TV0992,37,26.711,115,28.162
TV0993,37,26.675,115,28.145
TV0996,37,26.910,115,28.409
TV0997,37,26.891,115,28.530
TV0998,37,26.916,115,28.629
TV0999,37,26.966,115,28.681
TV1001,37,27.675,115,28.535
TV1003,37,27.673,115,28.459
TV1003,37,27.674,115,28.461
TV1004,37,27.717,115,28.462
TV1005,37,27.685,115,28.432
TV1006,37,27.718,115,28.444
TV1007,37,27.681,115,28.416
TV1008,37,27.708,115,28.419
TV1009,37,27.676,115,28.421
TV1010,37,27.742,115,28.369
TV1011,37,27.681,115,28.406
TV1012,37,27.785,115,28.362
TV1013,37,27.670,115,28.283
TV1014,37,27.698,115,28.241
TV1015,37,27.974,115,28.642
TV1018,37,26.908,115,28.499
TV1019,37,26.908,115,28.498
TV1020,37,26.890,115,28.443
TV1022,37,26.845,115,28.384
TV1024,37,26.967,115,28.301
TV1026,37,26.952,115,28.378
TV1027,37,27.426,115,29.228
TV1028,37,27.008,115,28.557
TV1030,37,26.562,115,28.143
TV1032,37,26.876,115,28.521
TV1034,37,26.922,115,28.718
TV1036,37,27.419,115,29.199
TV1041,37,26.214,115,27.338
TV1042,37,26.037,115,27.574
TV1043,37,26.109,115,27.490
TV1046,37,25.995,115,27.632
TV1047,37,26.046,115,27.719
TV1055,37,25.812,115,27.902
TV1058,37,25.884,115,27.493
TV1059,37,25.508,115,28.067
TV1061,37,25.493,115,27.930
TV1065,37,25.493,115,27.788
TV1074,37,26.571,115,26.673
TV1079,37,25.578,115,27.493
TV1080,37,26.637,115,26.755
TV1082,37,26.616,115,26.739
TV1084,37,26.613,115,26.687
TV1086,37,26.571,115,26.673
TV1087,37,25.930,115,27.439
TV1088,37,26.523,115,26.642
TV1090,37,26.500,115,26.618
TV1091,37,26.422,115,27.139
TV1092,37,26.477,115,26.549
TV1093,37,26.500,115,26.740
TV1095,37,26.461,115,26.714
TV1097,37,26.483,115,26.719
TV1099,37,26.506,115,26.686
TV1100,37,26.678,115,26.738
TV1101,37,26.525,115,26.727
TV1102,37,26.490,115,26.477
TV1103,37,25.946,115,27.466
TV1104,37,26.529,115,26.406
TV1107,37,27.947,115,29.419
TV1109,37,28.129,115,29.649
TV1110,37,26.479,115,26.625
TV1111,37,25.848,115,27.494
TV1112,37,25.541,115,28.102
TV1113,37,25.531,115,28.081
TV1114,37,25.504,115,28.065
TV1115,37,27.041,115,27.690
TV1116,37,26.944,115,27.597
TV1117,37,28.698,115,30.553
TV1118,37,28.977,115,30.532
TV1119,37,28.831,115,30.745
TV1120,37,28.943,115,30.727
TV1121,37,28.790,115,30.823
TV1122,37,28.899,115,30.775
TV1127,37,28.559,115,30.098
TV1132,37,28.637,115,30.492
TV1133,37,28.433,115,30.025
TV1134,37,28.527,115,30.561
TV1136,37,28.518,115,30.353
TV1137,37,28.468,115,29.878
TV1138,37,28.511,115,30.397
TV1141,37,28.488,115,29.824
TV1142,37,28.457,115,30.343
TV1143,37,28.495,115,29.802
TV1144,37,28.457,115,30.199
TV1147,37,28.528,115,29.706
TV1151,37,28.601,115,29.774
TV1154,37,28.364,115,30.077
TV1157,37,28.013,115,29.749
TV1161,37,28.065,115,29.767
TV1162,37,28.299,115,30.096
TV1163,37,28.068,115,29.736
TV1164,37,28.280,115,30.083
TV1165,37,28.075,115,29.730
TV1166,37,28.285,115,30.083
TV1167,37,27.993,115,29.713
TV1170,37,28.240,115,30.101
TV1171,37,28.096,115,29.716
TV1172,37,28.227,115,30.010
TV1173,37,28.107,115,29.743
TV1174,37,28.238,115,30.019
TV1176,37,28.233,115,30.005
TV1178,37,28.222,115,29.991
TV1179,37,28.142,115,29.668
TV1180,37,28.243,115,29.970
TV1182,37,28.221,115,29.961
TV1183,37,28.141,115,29.637
TV1184,37,28.263,115,29.946
TV1185,37,28.165,115,29.708
TV1186,37,28.271,115,29.945
TV1189,37,28.179,115,29.619
TV1190,37,28.313,115,29.961
TV1191,37,28.154,115,29.606
TV1193,37,28.148,115,29.542
TV1194,37,28.295,115,29.965
TV1196,37,28.321,115,29.955
TV1201,37,28.282,115,29.361
TV1203,37,28.298,115,29.349
TV1208,37,28.378,115,29.918
TV1216,37,28.000,115,29.650
TV1218,37,27.983,115,29.623
TV1219,37,28.148,115,29.848
TV1220,37,27.924,115,29.619
TV1221,37,28.130,115,29.819
TV1222,37,28.000,115,29.572
TV1225,37,28.182,115,29.745
TV1226,37,28.024,115,29.654
TV1227,37,28.229,115,29.696
TV1229,37,28.212,115,29.686
TV1230,37,28.043,115,29.571
TV1231,37,28.216,115,29.647
TV1235,37,28.219,115,29.638
TV1236,37,28.088,115,29.445
TV1239,37,28.226,115,29.611
TV1240,37,28.178,115,29.329
TV1243,37,28.266,115,29.498
TV1244,37,28.211,115,29.337
TV1246,37,28.258,115,29.397
TV1249,37,28.487,115,29.514
TV1251,37,28.476,115,29.575
TV1253,37,28.505,115,29.596
TV1254,37,28.167,115,29.494
TV1255,37,28.505,115,29.580
TV1256,37,28.036,115,29.473
TV1257,37,28.555,115,29.621
TV1258,37,28.032,115,29.494
TV1259,37,28.498,115,29.624
TV1260,37,27.922,115,29.605
TV1261,37,28.500,115,29.733
TV1263,37,28.516,115,29.678
TV1265,37,28.547,115,29.819
TV1267,37,28.454,115,29.690
TV1268,37,28.056,115,29.398
TV1269,37,28.547,115,29.824
TV1271,37,28.455,115,29.717
TV1273,37,28.414,115,29.904
TV1274,37,28.097,115,29.341
TV1276,37,28.124,115,29.331
TV1279,37,28.331,115,29.756
TV1281,37,28.332,115,29.813
TV1283,37,28.322,115,29.715
TV1287,37,28.310,115,29.733
TV1288,37,27.894,115,29.817
TV1289,37,27.893,115,29.926
TV1296,37,27.687,115,30.102
TV1297,37,27.834,115,29.983
TV1303,37,27.823,115,29.999
TV1304,37,27.598,115,30.299
TV1305,37,27.785,115,30.050
TV1306,37,27.563,115,30.307
TV1316,37,27.643,115,30.079
TV1318,37,27.710,115,29.941
TV1320,37,27.729,115,29.939
TV1321,37,27.421,115,30.237
TV1323,37,27.444,115,30.213
TV1327,37,27.466,115,30.132
TV1329,37,27.494,115,30.109
TV1331,37,27.549,115,30.116
TV1333,37,27.586,115,30.073
TV1336,37,27.848,115,29.734
TV1340,37,28.084,115,29.805
TV1341,37,27.614,115,30.014
TV1343,37,27.621,115,29.983
TV1344,37,27.736,115,29.770
TV1345,37,27.613,115,29.974
TV1348,37,27.719,115,29.823
TV1349,37,27.658,115,29.929
TV1351,37,27.685,115,29.916
TV1354,37,27.566,115,30.009
TV1355,37,27.763,115,29.872
TV1357,37,27.767,115,29.884
TV1361,37,27.794,115,29.859
TV1370,37,27.562,115,29.907
TV1400,37,27.756,115,29.875
TV1401,37,27.751,115,29.893
TV1402,37,27.615,115,29.920
TV1403,37,27.818,115,29.953
TV1404,37,28.218,115,29.736
TV1405,37,28.283,115,29.500
TV1407,37,27.685,115,29.875
TV1408,37,27.795,115,29.934
TV1409,37,27.583,115,29.929
TV1410,37,27.696,115,30.319
TV1412,37,27.585,115,30.001
TV1414,37,27.939,115,29.804
TV1415,37,26.009,115,27.742
TV1416,37,27.956,115,29.794
TV1417,37,26.176,115,27.510
TV1418,37,26.233,115,27.486
TV1419,37,26.115,115,27.355
TV1420,37,28.829,115,30.341
TV1421,37,26.556,115,27.483
TV1422,37,26.708,115,27.490
TV1423,37,26.452,115,27.362
TV1430,37,26.171,115,27.505
TV1431,37,26.518,115,27.335
TV1500,37,27.222,115,28.542
TV1501,37,27.230,115,28.583
TV1502,37,27.527,115,28.732
TV1503,37,27.724,115,28.625
TV1504,37,27.720,115,28.603
TV1505,37,27.759,115,28.688
TV1506,37,27.778,115,28.677
TV1507,37,27.886,115,28.636
TV1508,37,27.859,115,28.548
TV1509,37,27.853,115,28.458
TV1510,37,27.843,115,28.450
TV1511,37,28.780,115,30.635
TV1511A,37,27.942,115,29.124
TV1512,37,28.066,115,28.897
TV1513,37,27.965,115,28.824
TV1514,37,27.846,115,28.739
TV1515,37,27.846,115,28.740
TV1516,37,28.253,115,28.739
TV1517,37,28.198,115,28.327
TV1518,37,28.368,115,28.602
TV1519,37,28.638,115,28.716
TV1520,37,28.661,115,28.748
TV1521,37,28.824,115,30.254
TV2001,37,25.965,115,25.822
TV2002,37,25.964,115,25.821
TV2003,37,25.965,115,25.820
TV2004,37,25.953,115,25.822
TV2005,37,25.957,115,25.828
TV2006,37,25.954,115,25.830
TV2007,37,25.947,115,25.832
TV2008,37,25.957,115,25.849
TV2009,37,25.960,115,25.849
TV2011,37,25.965,115,25.849
TV2012,37,25.965,115,25.845
TV2013,37,25.965,115,25.843
TV2014,37,25.966,115,25.843
TV2015,37,25.971,115,25.843
TV2016,37,25.971,115,25.839
TV2017,37,25.971,115,25.838
TV2018,37,25.971,115,25.835
TV2019,37,25.978,115,25.828
TV2020,37,25.978,115,25.829
TV2021,37,25.975,115,25.822
TV2022,37,25.968,115,25.822
TV2023,37,25.975,115,25.815
TV2024,37,25.976,115,25.818
TV2025,37,25.965,115,25.807
TV2026,37,25.965,115,25.807
TV2027,37,25.966,115,25.805
TV2028,37,25.965,115,25.806
TV2029,37,25.964,115,25.807
TV2030,37,25.958,115,26.317
TV2031,37,25.933,115,26.352
TV2032,37,25.951,115,26.356
TV2033,37,25.949,115,26.860
TV2034,37,25.940,115,26.868
TV2035,37,25.936,115,26.870
TV2036,37,25.935,115,26.871
TV2037,37,25.933,115,26.871
TV2038,37,25.930,115,26.868
TV2039,37,25.930,115,26.875
TV2040,37,25.947,115,26.872
TV2041,37,25.944,115,26.874
TV2042,37,25.939,115,26.879
TV2043,37,25.938,115,26.883
TV2044,37,25.936,115,26.884
TV2045,37,25.933,115,26.883
TV2046,37,25.949,115,26.886
TV2047,37,25.949,115,26.875
TV2048,37,25.955,115,26.875
TV2049,37,25.955,115,26.875
TV2050,37,25.939,115,26.849
TV2051,37,25.935,115,26.853
TV2052,37,25.933,115,26.852
TV2053,37,26.018,115,27.374
TV2054,37,26.009,115,27.372
TV2055,37,26.014,115,27.389
TV2056,37,26.029,115,27.371
TV2057,37,26.027,115,27.365
TV2058,37,26.020,115,27.356
TV2059,37,26.032,115,27.355
TV2060,37,26.034,115,27.356
TV2061,37,26.020,115,27.346
TV2062,37,26.020,115,27.346
TV2063,37,26.018,115,27.355
TV2064,37,26.015,115,27.344
TV2065,37,26.088,115,27.861
TV2066,37,26.097,115,27.858
TV2067,37,26.076,115,27.860
TV2068,37,26.079,115,27.863
TV2069,37,26.071,115,27.866
TV2070,37,26.078,115,27.876
TV2071,37,26.098,115,27.884
TV2077,37,26.167,115,28.368
TV2078,37,26.162,115,28.377
TV2079,37,26.161,115,28.381
TV2080,37,26.157,115,28.378
TV2081,37,26.155,115,28.355
TV2082,37,26.153,115,28.360
TV2083,37,26.167,115,28.354
TV2084,37,26.167,115,28.352
TV2085,37,26.174,115,28.355
TV2086,37,26.177,115,28.364
TV2087,37,26.179,115,28.365
TV2088,37,26.181,115,28.367
TV2089,37,26.187,115,28.365
TV2090,37,26.182,115,28.351
TV2091,37,26.178,115,28.378
TV2251,37,25.194,115,25.183
TV2252,37,25.200,115,25.188
TV2253,37,25.202,115,25.191
TV2254,37,25.209,115,25.188
TV2255,37,25.215,115,25.180
TV2256,37,25.213,115,25.177
TV2257,37,25.213,115,25.177
TV2258,37,25.215,115,25.173
TV2259,37,25.188,115,25.161
TV2260,37,25.186,115,25.161
TV2261,37,25.186,115,25.161
TV2262,37,25.185,115,25.676
TV2263,37,25.187,115,25.669
TV2264,37,25.167,115,25.678
TV2265,37,25.177,115,25.700
TV2266,37,25.177,115,25.700
TV2267,37,25.154,115,26.209
TV2268,37,25.154,115,26.209
TV2269,37,25.163,115,26.184
TV2270,37,25.163,115,26.184
TV2271,37,25.166,115,26.177
TV2272,37,25.168,115,26.207
TV2273,37,25.186,115,26.214
TV2274,37,25.173,115,26.706
TV2275,37,25.174,115,26.708
TV2276,37,25.173,115,26.715
TV2277,37,25.172,115,26.723
TV2278,37,25.166,115,26.719
TV2279,37,25.153,115,26.711
TV2280,37,25.158,115,26.700
TV2281,37,25.162,115,26.686
TV2282,37,25.175,115,26.694
TV2283,37,25.174,115,26.684
TV2284,37,25.175,115,26.684
TV2285,37,25.179,115,26.693
TV2286,37,25.177,115,26.695
TV2287,37,25.178,115,27.231
TV2288,37,25.174,115,27.223
TV2289,37,25.165,115,27.224
TV2290,37,25.165,115,27.224
TV2291,37,25.165,115,27.224
TV2292,37,25.157,115,27.221
TV2293,37,25.156,115,27.206
TV2294,37,25.165,115,27.194
TV2295,37,25.172,115,27.207
TV2296,37,25.171,115,27.209
TV2297,37,25.183,115,27.196
TV2298,37,25.188,115,27.201
TV2299,37,25.184,115,27.216
TV2300,37,25.181,115,27.218
TV2301,37,25.179,115,27.224
TV2302,37,25.170,115,27.713
TV2303,37,25.170,115,27.713
TV2304,37,25.182,115,27.724
TV2305,37,25.183,115,27.740
TV2501,37,24.631,115,24.445
TV2502,37,24.617,115,24.440
TV2503,37,24.620,115,24.440
TV2504,37,24.621,115,24.422
TV2505,37,24.619,115,24.408
TV2506,37,24.636,115,24.945
TV2507,37,24.648,115,24.942
TV2508,37,24.646,115,24.921
TV2509,37,24.632,115,27.481
TV2510,37,24.624,115,27.495
TV2511,37,24.619,115,27.487
TV2512,37,24.613,115,27.480
TV2513,37,24.625,115,27.487
TV2514,37,24.619,115,27.482
TV2515,37,24.615,115,27.474
TV2516,37,24.614,115,27.469
TV2517,37,24.620,115,27.474
TV2518,37,24.618,115,27.467
TV2519,37,24.619,115,27.463
TV2520,37,24.626,115,27.458
TV2521,37,24.629,115,27.452
TV2522,37,24.631,115,27.465
TV2523,37,24.643,115,27.464
TV2524,37,24.637,115,26.968
TV2525,37,24.639,115,26.970
TV2526,37,24.630,115,26.979
TV2527,37,24.631,115,26.979
TV2528,37,24.631,115,26.979
TV2529,37,24.645,115,26.955
TV2530,37,24.646,115,25.601
TV2751,37,24.109,115,24.394
TV2752,37,24.109,115,24.394
TV2753,37,24.105,115,24.377
TV2754,37,24.107,115,24.381
TV2755,37,24.101,115,24.375
TV2756,37,24.098,115,24.377
TV2757,37,24.090,115,24.389
TV2758,37,24.092,115,24.390
TV2759,37,24.094,115,24.392
TV2760,37,24.099,115,24.392
TV2761,37,24.094,115,24.404
TV2762,37,24.096,115,24.408
TV2763,37,24.099,115,24.414
TV2764,37,24.105,115,24.407
TV2765,37,24.101,115,24.406
TV2766,37,24.115,115,24.402
TV2767,37,24.114,115,24.400
TV2768,37,24.118,115,24.395
TV2769,37,24.127,115,24.389
TV2770,37,24.123,115,24.382
TV2771,37,24.117,115,24.375
TV2772,37,24.117,115,24.382
TV2773,37,24.114,115,24.377
TV2774,37,24.114,115,24.380
TV2775,37,24.111,115,24.387
TV2776,37,24.113,115,24.882
TV2777,37,24.112,115,24.886
TV2778,37,24.109,115,24.892
TV2779,37,24.099,115,24.902
TV2780,37,24.099,115,24.917
TV2781,37,24.110,115,24.920
TV2782,37,24.113,115,24.922
TV2783,37,24.111,115,24.904
TV2784,37,24.109,115,24.912
TV2785,37,24.113,115,24.911
TV2786,37,24.121,115,24.924
TV2787,37,24.125,115,24.922
TV2788,37,24.132,115,24.901
TV2789,37,24.128,115,24.892
TV2790,37,24.116,115,24.890
TV2791,37,24.118,115,25.412
TV2792,37,24.123,115,25.402
TV2793,37,24.114,115,25.393
TV2794,37,24.108,115,25.393
TV2795,37,24.104,115,25.395
TV2796,37,24.098,115,25.421
TV2797,37,24.104,115,25.428
TV2798,37,24.114,115,25.426
TV2799,37,24.117,115,25.428
TV2800,37,24.110,115,25.919
TV2801,37,24.109,115,25.903
TV2802,37,24.097,115,25.917
TV2803,37,24.096,115,25.917
TV2804,37,24.105,115,25.936
TV2805,37,24.110,115,25.945
TV2806,37,24.113,115,25.936
TV2807,37,24.115,115,25.931
TV2808,37,24.115,115,25.931
TV2809,37,24.120,115,25.920
TV2810,37,24.122,115,25.917
TV2811,37,24.106,115,26.426
TV2812,37,24.109,115,26.418
TV2813,37,24.122,115,26.414
TV3001,37,29.882,115,30.991
TV3002,37,29.779,115,30.688
TV3003,37,29.746,115,30.693
TV3004,37,29.740,115,30.627
TV3005,37,29.784,115,30.623
TV3006,37,29.783,115,30.638
TV3007,37,29.766,115,30.574
TV3008,37,29.707,115,30.482
TV3009,37,29.707,115,30.498
TV3010,37,29.706,115,30.501
TV3011,37,29.705,115,30.512
TV3012,37,29.698,115,30.390
TV3013,37,29.697,115,30.401
TV3014,37,29.681,115,30.417
TV3015,37,29.710,115,30.367
TV3016,37,29.726,115,30.428
TV3017,37,29.732,115,30.366
TV3018,37,29.722,115,30.353
TV3019,37,29.689,115,30.340
TV3020,37,29.681,115,30.353
TV3021,37,29.669,115,30.351
TV3022,37,29.641,115,30.284
TV3023,37,29.639,115,30.235
TV3024,37,29.672,115,30.239
TV3025,37,29.682,115,30.271
TV3026,37,29.586,115,30.015
TV3027,37,29.595,115,30.026
TV3028,37,29.580,115,30.034
TV3029,37,29.575,115,30.030
TV3030,37,29.574,115,30.025
TV3031,37,29.539,115,30.019
TV3032,37,29.553,115,30.059
TV3033,37,29.558,115,30.015
TV3034,37,29.558,115,30.015
TV3035,37,29.602,115,30.048
TV3036,37,29.589,115,30.060
TV3037,37,29.552,115,29.876
TV3038,37,29.552,115,29.876
TV3039,37,29.552,115,29.876
TV3040,37,29.552,115,29.876
TV3041,37,29.551,115,29.870
TV3042,37,29.549,115,29.895
TV3042,37,29.550,115,29.895
TV3043,37,29.571,115,29.898
TV3043,37,29.572,115,29.900
TV3044,37,29.551,115,29.909
TV3044,37,29.554,115,29.907
TV3045,37,29.539,115,29.885
TV3046,37,29.543,115,29.878
TV3047,37,29.517,115,29.574
TV3048,37,29.523,115,29.748
TV3049,37,29.515,115,29.744
TV3050,37,29.513,115,29.739
TV3051,37,29.513,115,29.752
TV3052,37,29.531,115,29.761
TV3053,37,29.525,115,29.769
TV3054,37,29.537,115,29.755
TV3055,37,29.508,115,29.742
TV3056,37,29.503,115,29.739
TV3201,37,29.549,115,31.141
TV3202,37,29.506,115,31.104
TV3203,37,29.508,115,31.107
TV3204,37,29.526,115,31.076
TV3205,37,29.470,115,31.001
TV3206,37,29.451,115,30.998
TV3207,37,29.451,115,30.998
TV3208,37,29.464,115,30.965
TV3209,37,29.518,115,31.034
TV3210,37,29.515,115,31.064
TV3211,37,29.518,115,31.040
TV3212,37,29.493,115,31.071
TV3213,37,29.451,115,31.031
TV3214,37,29.444,115,31.065
TV3215,37,29.440,115,30.871
TV3216,37,29.440,115,30.871
TV3217,37,29.434,115,30.878
TV3218,37,29.435,115,30.890
TV3219,37,29.411,115,30.910
TV3220,37,29.425,115,30.931
TV3221,37,29.458,115,30.857
TV3222,37,29.475,115,30.849
TV3223,37,29.481,115,30.857
TV3224,37,29.431,115,30.820
TV3225,37,29.373,115,30.782
TV3226,37,29.359,115,30.776
TV3227,37,29.366,115,30.810
TV3228,37,29.384,115,30.818
TV3229,37,29.396,115,30.790
TV3230,37,29.397,115,30.784
TV3231,37,29.401,115,30.766
TV3232,37,29.395,115,30.737
TV3233,37,29.404,115,30.737
TV3234,37,29.402,115,30.755
TV3235,37,29.297,115,30.680
TV3236,37,29.286,115,30.687
TV3237,37,29.307,115,30.671
TV3238,37,29.291,115,30.684
TV3239,37,29.309,115,30.664
TV3240,37,29.308,115,30.655
TV3241,37,29.320,115,30.687
TV3243,37,29.284,115,30.650
TV3244,37,29.284,115,30.649
TV3245,37,29.291,115,30.640
TV3500,37,27.680,115,27.970
TV3501,37,27.681,115,27.961
TV3502,37,27.684,115,27.966
TV3503,37,27.683,115,27.965
TV3504,37,27.686,115,27.963
TV3505,37,27.690,115,27.967
TV3506,37,27.691,115,27.966
TV3507,37,27.691,115,27.966
TV3508,37,27.697,115,27.960
TV3509,37,27.695,115,27.964
TV3510,37,27.693,115,27.966
TV3511,37,27.693,115,27.966
TV3512,37,27.694,115,27.973
TV3513,37,27.692,115,27.972
TV3514,37,27.691,115,27.972
TV3515,37,27.691,115,27.972
TV3516,37,27.691,115,27.972
TV3517,37,27.694,115,27.981
TV3518,37,27.694,115,27.981
TV3519,37,27.694,115,27.979
TV3520,37,27.691,115,27.979
TV3521,37,27.690,115,27.976
TV3522,37,27.687,115,27.977
TV3523,37,27.688,115,27.984
TV3524,37,27.683,115,27.972
TV3525,37,27.681,115,27.979
TV3526,37,27.681,115,27.979
TV3527,37,27.685,115,27.988
TV3528,37,27.685,115,27.987
TV3529,37,27.687,115,27.989
TV3530,37,27.689,115,27.992
TV3531,37,27.683,115,27.993
TV3532,37,27.679,115,27.992
TV3533,37,27.679,115,27.989
TV3534,37,27.679,115,27.988
TV3535,37,27.680,115,27.988
TV3536,37,27.680,115,27.988
TV3537,37,27.679,115,27.988
TV3538,37,27.681,115,27.989
TV3539,37,27.681,115,27.989
TV3540,37,27.685,115,27.988
TV3541,37,27.684,115,27.992
TV3542,37,27.678,115,27.983
TV3543,37,27.687,115,27.981
TV3544,37,27.674,115,27.997
TV3545,37,27.676,115,27.994
TV3546,37,27.677,115,27.992
TV3547,37,27.678,115,27.992
TV3548,37,27.678,115,27.991
TV3549,37,27.678,115,27.991
TV3550,37,27.673,115,27.989
TV3551,37,27.673,115,27.989
TV3552,37,27.669,115,27.979
TV3553,37,27.667,115,27.988
TV3554,37,27.667,115,27.976
TV3555,37,27.667,115,27.976
TV3556,37,27.667,115,27.976
TV3557,37,27.667,115,27.976
TV3558,37,27.667,115,27.976
TV3559,37,27.669,115,27.970
TV3560,37,27.667,115,27.971
TV3561,37,27.673,115,27.968
TV3562,37,27.669,115,27.966
TV3563,37,27.673,115,27.968
TV3564,37,27.667,115,27.962
TV3565,37,27.664,115,27.960
TV3566,37,27.667,115,27.959
TV3567,37,27.667,115,27.961
TV3568,37,27.671,115,27.958
TV3569,37,27.672,115,27.959
TV3570,37,27.675,115,27.952
TV3571,37,27.681,115,27.951
TV3572,37,27.681,115,27.950
TV3573,37,27.681,115,27.950
TV3574,37,27.682,115,27.952
TV3575,37,27.683,115,27.958
TV3576,37,27.685,115,27.954
TV3577,37,27.686,115,27.957
TV3578,37,27.686,115,27.957
TV3579,37,27.688,115,27.953
TV3580,37,27.694,115,27.953
TV3581,37,27.690,115,27.953
TV3582,37,27.690,115,27.953
TV3583,37,27.689,115,27.953
TV3584,37,27.674,115,27.978
TV3585,37,27.675,115,27.978
TV3586,37,27.673,115,27.976
TV3587,37,27.668,115,28.475
TV3588,37,27.678,115,28.481
TV3589,37,27.678,115,28.481
