Software Version            : FRANz 1.2.3
Dataset                     : cloneless
Time of Data Analysis       : Sat Nov 23 15:37:57 2024


*** MCMC Parameters ***

Seed                         : 1732401457
Update Allele Frequencies    : No
Gibbs sample missing data    : No
Check for Pedigree cycles    : Yes


*** Simulated Annealing specific Parameters ***

Initial acceptance rate chi  : 0.950
Neighborhood Size Factor beta: 3.000
Increment delta              : 0.100000
Converge event number        : 3
Converge tolerance epsilon   : 0.001

Calculated Parameters     
  Neighboorhood Size         : 91804
  Initial temperature c0     : 114.000000


*** Metropolis Hastings specific Parameters ***

Burnin Iterations            : 500000
Iterations                   : 3000000
Sample frequency             : 10
MCMCMC Swap frequency        : 25
MCMCMC Number of swaps       : -1 (-1 == number threads)
MCMCMC Temperature           : 0.500


*** Data Parameters ***

  Nfmax                      : 10000
  Nmmax                      : 10000

 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+
 |      Stage |  Iteration | Best Score |    Average |    Sigma |     Temp | Ratio |     x_f |     x_m | Thread |
 |        258 |   70780628 |  -3141.355 |  -3734.723 |   89.948 |   11.792 |  0.62 |   0.512 |   0.512 |      0 |
 |        259 |   71056039 |  -3141.355 |  -3703.549 |   80.626 |   11.743 |  0.62 |   0.496 |   0.496 |      0 |
 |        260 |   71331450 |  -3141.355 |  -3797.641 |   93.190 |   11.689 |  0.61 |   0.428 |   0.428 |      0 |
 |        261 |   71606861 |  -3141.355 |  -3807.600 |  104.262 |   11.642 |  0.60 |   0.529 |   0.529 |      0 |
 |        262 |   71882272 |  -3141.355 |  -3700.327 |   77.964 |   11.601 |  0.62 |   0.500 |   0.500 |      0 |
 |        263 |   72157683 |  -3141.355 |  -3662.650 |  108.213 |   11.547 |  0.62 |   0.526 |   0.526 |      0 |
 |        264 |   72433094 |  -3141.355 |  -3649.273 |  108.968 |   11.508 |  0.63 |   0.498 |   0.498 |      0 |
 |        265 |   72708505 |  -3141.355 |  -3723.691 |  108.132 |   11.469 |  0.61 |   0.432 |   0.432 |      0 |
 |        266 |   72983916 |  -3141.355 |  -3890.079 |  133.768 |   11.431 |  0.59 |   0.421 |   0.421 |      0 |
 |        267 |   73259327 |  -3141.355 |  -3793.145 |   98.762 |   11.400 |  0.61 |   0.507 |   0.507 |      0 |
 |        268 |   73534738 |  -3141.355 |  -3644.341 |   92.578 |   11.358 |  0.62 |   0.394 |   0.394 |      0 |
 |        269 |   73810149 |  -3141.355 |  -3794.060 |   79.522 |   11.314 |  0.60 |   0.412 |   0.412 |      0 |
 |        270 |   74085560 |  -3141.355 |  -3739.032 |  100.992 |   11.263 |  0.61 |   0.478 |   0.478 |      0 |
 |        271 |   74360971 |  -3141.355 |  -3750.572 |  144.825 |   11.223 |  0.61 |   0.466 |   0.466 |      0 |
 |        272 |   74636382 |  -3141.355 |  -3746.436 |   85.515 |   11.196 |  0.61 |   0.468 |   0.468 |      0 |
 |        273 |   74911793 |  -3141.355 |  -3766.337 |   86.800 |   11.149 |  0.60 |   0.435 |   0.435 |      0 |
 |        274 |   75187204 |  -3141.355 |  -3714.182 |  100.719 |   11.104 |  0.61 |   0.570 |   0.570 |      0 |
 |        275 |   75462615 |  -3141.355 |  -3664.890 |   88.402 |   11.065 |  0.62 |   0.513 |   0.513 |      0 |
 |        276 |   75738026 |  -3141.355 |  -3687.946 |   89.214 |   11.021 |  0.62 |   0.429 |   0.429 |      0 |
 |        277 |   76013437 |  -3141.355 |  -3768.435 |  106.278 |   10.978 |  0.60 |   0.427 |   0.427 |      0 |
 |        278 |   76288848 |  -3141.355 |  -3825.208 |   85.449 |   10.942 |  0.59 |   0.442 |   0.442 |      0 |
 |        279 |   76564259 |  -3141.355 |  -3889.240 |   76.496 |   10.898 |  0.58 |   0.456 |   0.456 |      0 |
 |        280 |   76839670 |  -3141.355 |  -3678.781 |   97.802 |   10.849 |  0.61 |   0.541 |   0.541 |      0 |
 |        281 |   77115081 |  -3141.355 |  -3734.396 |   81.080 |   10.811 |  0.61 |   0.519 |   0.519 |      0 |
 |        282 |   77390492 |  -3141.355 |  -3753.124 |  103.494 |   10.765 |  0.60 |   0.507 |   0.507 |      0 |
 |        283 |   77665903 |  -3141.355 |  -3859.195 |   92.215 |   10.730 |  0.58 |   0.500 |   0.500 |      0 |
 |        284 |   77941314 |  -3141.355 |  -3710.099 |   79.218 |   10.690 |  0.61 |   0.500 |   0.500 |      0 |
 |        285 |   78216725 |  -3141.355 |  -3632.235 |   92.829 |   10.645 |  0.62 |   0.425 |   0.425 |      0 |
 |        286 |   78492136 |  -3141.355 |  -3704.369 |   90.695 |   10.606 |  0.61 |   0.535 |   0.535 |      0 |
 |        287 |   78767547 |  -3141.355 |  -3714.803 |   92.913 |   10.567 |  0.61 |   0.417 |   0.417 |      0 |
 |        288 |   79042958 |  -3141.355 |  -3829.743 |   97.490 |   10.529 |  0.59 |   0.543 |   0.543 |      0 |
 |        289 |   79318369 |  -3141.355 |  -3837.806 |  118.522 |   10.493 |  0.58 |   0.478 |   0.478 |      0 |
 |        290 |   79593780 |  -3141.355 |  -3632.320 |  120.518 |   10.463 |  0.62 |   0.607 |   0.607 |      0 |
 |        291 |   79869191 |  -3141.355 |  -3606.627 |   89.660 |   10.434 |  0.62 |   0.465 |   0.465 |      0 |
 |        292 |   80144602 |  -3141.355 |  -3655.326 |   98.221 |   10.396 |  0.61 |   0.453 |   0.453 |      0 |
 |        293 |   80420013 |  -3141.355 |  -3652.112 |   79.032 |   10.361 |  0.62 |   0.482 |   0.482 |      0 |
 |        294 |   80695424 |  -3141.355 |  -3626.442 |   82.299 |   10.318 |  0.61 |   0.504 |   0.504 |      0 |
 |        295 |   80970835 |  -3141.355 |  -3625.380 |  121.262 |   10.277 |  0.61 |   0.561 |   0.561 |      0 |
 |        296 |   81246246 |  -3141.355 |  -3631.399 |   88.032 |   10.250 |  0.61 |   0.503 |   0.503 |      0 |
 |        297 |   81521657 |  -3141.355 |  -3751.030 |  110.817 |   10.212 |  0.60 |   0.521 |   0.521 |      0 |
 |        298 |   81797068 |  -3141.355 |  -3596.220 |   76.791 |   10.182 |  0.62 |   0.533 |   0.533 |      0 |
 |        299 |   82072479 |  -3141.355 |  -3662.180 |   82.680 |   10.139 |  0.61 |   0.565 |   0.565 |      0 |
 |        300 |   82347890 |  -3141.355 |  -3648.847 |   89.876 |   10.100 |  0.61 |   0.540 |   0.540 |      0 |
 |        301 |   82623301 |  -3141.355 |  -3671.314 |   85.694 |   10.064 |  0.61 |   0.533 |   0.533 |      0 |
 |        302 |   82898712 |  -3141.355 |  -3721.120 |   74.764 |   10.027 |  0.60 |   0.475 |   0.475 |      0 |
 |        303 |   83174123 |  -3141.355 |  -3707.841 |   79.122 |    9.984 |  0.60 |   0.486 |   0.486 |      0 |
 |        304 |   83449534 |  -3141.355 |  -3622.305 |   99.852 |    9.944 |  0.62 |   0.572 |   0.572 |      0 |
 |        305 |   83724945 |  -3141.355 |  -3574.841 |   96.108 |    9.913 |  0.62 |   0.509 |   0.509 |      0 |
 |        306 |   84000356 |  -3141.355 |  -3606.645 |  110.482 |    9.880 |  0.61 |   0.653 |   0.653 |      0 |
 |        307 |   84275767 |  -3141.355 |  -3570.114 |  115.581 |    9.853 |  0.62 |   0.544 |   0.544 |      0 |
 |        308 |   84551178 |  -3141.355 |  -3649.861 |   88.390 |    9.826 |  0.60 |   0.464 |   0.464 |      0 |
 |        309 |   84826589 |  -3141.355 |  -3603.890 |   91.631 |    9.791 |  0.61 |   0.527 |   0.527 |      0 |
 |        310 |   85102000 |  -3141.355 |  -3615.228 |   82.839 |    9.758 |  0.61 |   0.555 |   0.555 |      0 |
 |        311 |   85377411 |  -3141.355 |  -3597.739 |   86.714 |    9.722 |  0.61 |   0.548 |   0.548 |      0 |
 |        312 |   85652822 |  -3141.355 |  -3562.914 |   82.725 |    9.687 |  0.61 |   0.543 |   0.543 |      0 |
 |        313 |   85928233 |  -3141.355 |  -3652.864 |  111.475 |    9.651 |  0.60 |   0.527 |   0.527 |      0 |
 |        314 |   86203644 |  -3141.355 |  -3656.083 |   79.983 |    9.625 |  0.60 |   0.527 |   0.527 |      0 |
 |        315 |   86479055 |  -3141.355 |  -3761.903 |   95.280 |    9.588 |  0.59 |   0.542 |   0.542 |      0 |
 |        316 |   86754466 |  -3141.355 |  -3720.195 |   92.605 |    9.558 |  0.59 |   0.485 |   0.485 |      0 |
 |        317 |   87029877 |  -3141.355 |  -3666.713 |   87.494 |    9.526 |  0.60 |   0.525 |   0.525 |      0 |
 |        318 |   87305288 |  -3141.355 |  -3689.016 |   76.318 |    9.494 |  0.60 |   0.531 |   0.531 |      0 |
 |        319 |   87580699 |  -3141.355 |  -3561.312 |   87.008 |    9.456 |  0.62 |   0.640 |   0.640 |      0 |
 |        320 |   87856110 |  -3141.355 |  -3721.137 |  109.271 |    9.424 |  0.59 |   0.466 |   0.466 |      0 |
 |        321 |   88131521 |  -3141.355 |  -3529.036 |   99.865 |    9.398 |  0.62 |   0.485 |   0.485 |      0 |
 |        322 |   88406932 |  -3141.355 |  -3641.501 |   87.230 |    9.370 |  0.60 |   0.522 |   0.522 |      0 |
 |        323 |   88682343 |  -3141.355 |  -3644.456 |  121.963 |    9.338 |  0.60 |   0.599 |   0.599 |      0 |
 |        324 |   88957754 |  -3141.355 |  -3499.760 |   87.297 |    9.315 |  0.62 |   0.504 |   0.504 |      0 |
 |        325 |   89233165 |  -3141.355 |  -3612.144 |   89.763 |    9.284 |  0.61 |   0.483 |   0.483 |      0 |
 |        326 |   89508576 |  -3141.355 |  -3689.078 |   78.102 |    9.254 |  0.59 |   0.487 |   0.487 |      0 |
 |        327 |   89783987 |  -3141.355 |  -3655.660 |   80.316 |    9.219 |  0.59 |   0.511 |   0.511 |      0 |
 |        328 |   90059398 |  -3141.355 |  -3616.808 |   85.536 |    9.185 |  0.60 |   0.537 |   0.537 |      0 |
 |        329 |   90334809 |  -3141.355 |  -3607.107 |   96.527 |    9.154 |  0.61 |   0.447 |   0.447 |      0 |
 |        330 |   90610220 |  -3141.355 |  -3601.216 |   83.843 |    9.127 |  0.61 |   0.544 |   0.544 |      0 |
 |        331 |   90885631 |  -3141.355 |  -3537.117 |  104.926 |    9.095 |  0.61 |   0.489 |   0.489 |      0 |
 |        332 |   91161042 |  -3141.355 |  -3602.487 |  105.670 |    9.070 |  0.60 |   0.502 |   0.502 |      0 |
 |        333 |   91436453 |  -3141.355 |  -3711.967 |   78.319 |    9.046 |  0.59 |   0.456 |   0.456 |      0 |
 |        334 |   91711864 |  -3141.355 |  -3688.377 |   88.846 |    9.012 |  0.59 |   0.475 |   0.475 |      0 |
 |        335 |   91987275 |  -3141.355 |  -3616.901 |  104.927 |    8.984 |  0.60 |   0.496 |   0.496 |      0 |
 |        336 |   92262686 |  -3141.355 |  -3615.395 |   81.086 |    8.959 |  0.60 |   0.492 |   0.492 |      0 |
 |        337 |   92538097 |  -3141.355 |  -3614.622 |   82.151 |    8.928 |  0.60 |   0.498 |   0.498 |      0 |
 |        338 |   92813508 |  -3141.355 |  -3560.327 |   80.478 |    8.897 |  0.61 |   0.445 |   0.445 |      0 |
 |        339 |   93088919 |  -3141.355 |  -3565.941 |   82.614 |    8.866 |  0.60 |   0.452 |   0.452 |      0 |
 |        340 |   93364330 |  -3141.355 |  -3598.895 |   71.918 |    8.836 |  0.60 |   0.585 |   0.585 |      0 |
 |        341 |   93639741 |  -3141.355 |  -3533.924 |   81.075 |    8.801 |  0.61 |   0.525 |   0.525 |      0 |
 |        342 |   93915152 |  -3141.355 |  -3488.027 |   77.828 |    8.771 |  0.61 |   0.504 |   0.504 |      0 |
 |        343 |   94190563 |  -3141.355 |  -3552.503 |   85.937 |    8.740 |  0.60 |   0.626 |   0.626 |      0 |
 |        344 |   94465974 |  -3141.355 |  -3560.724 |   95.562 |    8.712 |  0.60 |   0.465 |   0.465 |      0 |
 |        345 |   94741385 |  -3141.355 |  -3643.747 |   74.669 |    8.687 |  0.59 |   0.545 |   0.545 |      0 |
 |        346 |   95016796 |  -3141.355 |  -3576.828 |   85.326 |    8.655 |  0.60 |   0.501 |   0.501 |      0 |
 |        347 |   95292207 |  -3141.355 |  -3544.194 |   90.469 |    8.627 |  0.61 |   0.451 |   0.451 |      0 |
 |        348 |   95567618 |  -3141.355 |  -3617.291 |   80.863 |    8.601 |  0.59 |   0.517 |   0.517 |      0 |
 |        349 |   95843029 |  -3141.355 |  -3587.555 |   90.167 |    8.572 |  0.60 |   0.502 |   0.502 |      0 |
 |        350 |   96118440 |  -3141.355 |  -3538.981 |   87.851 |    8.546 |  0.61 |   0.527 |   0.527 |      0 |
 |        351 |   96393851 |  -3141.355 |  -3548.750 |   77.601 |    8.520 |  0.60 |   0.445 |   0.445 |      0 |
 |        352 |   96669262 |  -3141.355 |  -3564.872 |   73.288 |    8.490 |  0.60 |   0.457 |   0.457 |      0 |
 |        353 |   96944673 |  -3141.355 |  -3563.242 |   95.483 |    8.459 |  0.60 |   0.471 |   0.471 |      0 |
 |        354 |   97220084 |  -3141.355 |  -3543.345 |   89.858 |    8.435 |  0.60 |   0.513 |   0.513 |      0 |
 |        355 |   97495495 |  -3141.355 |  -3477.369 |   90.046 |    8.410 |  0.61 |   0.606 |   0.606 |      0 |
 |        356 |   97770906 |  -3141.355 |  -3599.953 |   76.236 |    8.385 |  0.59 |   0.543 |   0.543 |      0 |
 |        357 |   98046317 |  -3141.355 |  -3552.608 |   80.000 |    8.356 |  0.60 |   0.529 |   0.529 |      0 |
 |        358 |   98321728 |  -3141.355 |  -3437.606 |   83.697 |    8.328 |  0.61 |   0.539 |   0.539 |      0 |
 |        359 |   98597139 |  -3141.355 |  -3541.244 |   86.719 |    8.302 |  0.60 |   0.531 |   0.531 |      0 |
 |        360 |   98872550 |  -3141.355 |  -3537.196 |   84.227 |    8.277 |  0.60 |   0.478 |   0.478 |      0 |
 |        361 |   99147961 |  -3141.355 |  -3535.393 |   76.483 |    8.251 |  0.60 |   0.451 |   0.451 |      0 |
 |        362 |   99423372 |  -3141.355 |  -3523.102 |   81.680 |    8.223 |  0.60 |   0.557 |   0.557 |      0 |
 |        363 |   99698783 |  -3141.355 |  -3473.874 |   90.517 |    8.197 |  0.61 |   0.546 |   0.546 |      0 |
 +------------+------------+------------+------------+----------+----------+-------+---------+---------+--------+

Time Chain 0: 404.000000
Time Chain 1: 404.000000
